YearStart,LocationAbbr,LocationDesc,Topic,Data_Value,Sample_Size,Age(years),Gender,Race/Ethnicity
2012,SC,South Carolina,Physical Activity - Behavior,24,185,,,2 or more races
2012,SC,South Carolina,Physical Activity - Behavior,14.1,71,,,Other
2013,SC,South Carolina,Obesity / Weight Status,31.7,10227,,,
2013,SC,South Carolina,Obesity / Weight Status,30.1,4297,,Male,
2013,SC,South Carolina,Obesity / Weight Status,35.3,1216,,,
2013,SC,South Carolina,Obesity / Weight Status,32.4,3060,,,
2013,SC,South Carolina,Obesity / Weight Status,33.9,2644,,,
2013,SC,South Carolina,Obesity / Weight Status,25.4,3284,,,
2013,SC,South Carolina,Obesity / Weight Status,17.9,515,18 - 24,,
2013,SC,South Carolina,Obesity / Weight Status,34.2,952,25 - 34,,
2013,SC,South Carolina,Obesity / Weight Status,36,1154,35 - 44,,
2013,SC,South Carolina,Obesity / Weight Status,35.8,1645,45 - 54,,
2013,SC,South Carolina,Obesity / Weight Status,37.6,2298,55 - 64,,
2013,SC,South Carolina,Obesity / Weight Status,26.7,3663,65 or older,,
2013,SC,South Carolina,Obesity / Weight Status,37.7,1287,,,
2013,SC,South Carolina,Obesity / Weight Status,36.1,1808,,,
2013,SC,South Carolina,Obesity / Weight Status,33.8,1125,,,
2013,SC,South Carolina,Obesity / Weight Status,32,1239,,,
2013,SC,South Carolina,Obesity / Weight Status,31.1,1290,,,
2013,SC,South Carolina,Obesity / Weight Status,27.8,2064,,,
2013,SC,South Carolina,Obesity / Weight Status,24.8,1414,,,
2013,SC,South Carolina,Obesity / Weight Status,27.6,6764,,,Non-Hispanic White
2013,SC,South Carolina,Obesity / Weight Status,43,2779,,,Non-Hispanic Black
2013,SC,South Carolina,Obesity / Weight Status,36.1,144,,,Hispanic
2013,SC,South Carolina,Obesity / Weight Status,8.1,59,,,Asian
2013,SC,South Carolina,Obesity / Weight Status,,,,,Hawaiian/Pacific Islander
2013,SC,South Carolina,Obesity / Weight Status,31.4,86,,,American Indian/Alaska Native
2013,SC,South Carolina,Obesity / Weight Status,38.8,151,,,2 or more races
2013,SC,South Carolina,Obesity / Weight Status,,,,,Other
2013,SC,South Carolina,Obesity / Weight Status,34.7,10227,,,
2013,SC,South Carolina,Obesity / Weight Status,39.7,4297,,Male,
2013,SC,South Carolina,Obesity / Weight Status,29.8,5930,,Female,
2013,SC,South Carolina,Obesity / Weight Status,32.8,1216,,,
2013,SC,South Carolina,Obesity / Weight Status,35.3,3060,,,
2013,SC,South Carolina,Obesity / Weight Status,33.7,2644,,,
2013,SC,South Carolina,Obesity / Weight Status,36.8,3284,,,
2013,SC,South Carolina,Obesity / Weight Status,26,515,18 - 24,,
2013,SC,South Carolina,Obesity / Weight Status,29.6,952,25 - 34,,
2013,SC,South Carolina,Obesity / Weight Status,36.5,1154,35 - 44,,
2013,SC,South Carolina,Obesity / Weight Status,36.9,1645,45 - 54,,
2013,SC,South Carolina,Obesity / Weight Status,36.7,2298,55 - 64,,
2013,SC,South Carolina,Obesity / Weight Status,39.8,3663,65 or older,,
2013,SC,South Carolina,Obesity / Weight Status,30.4,1287,,,
2013,SC,South Carolina,Obesity / Weight Status,31.7,1808,,,
2013,SC,South Carolina,Obesity / Weight Status,34.5,1125,,,
2013,SC,South Carolina,Obesity / Weight Status,35.5,1239,,,
2013,SC,South Carolina,Obesity / Weight Status,39.1,1290,,,
2013,SC,South Carolina,Obesity / Weight Status,37.2,2064,,,
2013,SC,South Carolina,Obesity / Weight Status,34.6,1414,,,
2013,SC,South Carolina,Obesity / Weight Status,35.9,6764,,,Non-Hispanic White
2013,SC,South Carolina,Obesity / Weight Status,32.4,2779,,,Non-Hispanic Black
2013,SC,South Carolina,Obesity / Weight Status,36.9,144,,,Hispanic
2013,SC,South Carolina,Obesity / Weight Status,25.2,59,,,Asian
2013,SC,South Carolina,Obesity / Weight Status,,,,,Hawaiian/Pacific Islander
2013,SC,South Carolina,Obesity / Weight Status,28.7,86,,,American Indian/Alaska Native
2013,SC,South Carolina,Obesity / Weight Status,17.1,151,,,2 or more races
2013,SC,South Carolina,Obesity / Weight Status,,,,,Other
2013,SC,South Carolina,Fruits and Vegetables - Behavior,45.2,9859,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,51,3981,,Male,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,40,5878,,Female,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,51.6,1105,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,49.2,2917,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,44.6,2592,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,36.4,3217,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,52,486,18 - 24,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,45,908,25 - 34,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,44.9,1120,35 - 44,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,49.5,1597,45 - 54,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,46.2,2238,55 - 64,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,36.7,3510,65 or older,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,53.7,1218,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,46,1722,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,45.9,1080,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,45.1,1197,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,45.5,1275,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,39.5,2025,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,44.6,1342,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,45.7,6624,,,Non-Hispanic White
2013,SC,South Carolina,Fruits and Vegetables - Behavior,45.1,2586,,,Non-Hispanic Black
2013,SC,South Carolina,Fruits and Vegetables - Behavior,36.9,140,,,Hispanic
2013,SC,South Carolina,Fruits and Vegetables - Behavior,56,50,,,Asian
2013,SC,South Carolina,Fruits and Vegetables - Behavior,,,,,Hawaiian/Pacific Islander
2013,SC,South Carolina,Fruits and Vegetables - Behavior,44.6,79,,,American Indian/Alaska Native
2013,SC,South Carolina,Fruits and Vegetables - Behavior,41.9,146,,,2 or more races
2013,SC,South Carolina,Fruits and Vegetables - Behavior,,,,,Other
2013,SC,South Carolina,Fruits and Vegetables - Behavior,42.7,2529,,,Non-Hispanic Black
2013,SC,South Carolina,Fruits and Vegetables - Behavior,,,,,Other
2013,SC,South Carolina,Fruits and Vegetables - Behavior,40.6,1043,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,33.6,1693,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,37.5,1170,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,32.5,2861,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,24.1,904,25 - 34,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,24.6,1107,35 - 44,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,34.7,146,,,2 or more races
2013,SC,South Carolina,Fruits and Vegetables - Behavior,20.8,6486,,,Non-Hispanic White
2013,SC,South Carolina,Fruits and Vegetables - Behavior,26.8,9645,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,25.9,3365,65 or older,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,14.9,1998,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,36,1271,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,,,,,Hawaiian/Pacific Islander
2013,SC,South Carolina,Fruits and Vegetables - Behavior,32.8,77,,,American Indian/Alaska Native
2013,SC,South Carolina,Fruits and Vegetables - Behavior,40.5,476,18 - 24,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,23.8,5732,,Female,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,19.2,141,,,Hispanic
2013,SC,South Carolina,Fruits and Vegetables - Behavior,28.3,1061,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,23.1,1196,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,23.7,1589,45 - 54,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,23.2,2538,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,19.9,50,,,Asian
2013,SC,South Carolina,Fruits and Vegetables - Behavior,19.5,1256,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,25.5,2204,55 - 64,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,14.8,3177,,,
2013,SC,South Carolina,Fruits and Vegetables - Behavior,30,3913,,Male,
2013,SC,South Carolina,Physical Activity - Behavior,49.1,9637,,,
2013,SC,South Carolina,Physical Activity - Behavior,51.7,3887,,Male,
2013,SC,South Carolina,Physical Activity - Behavior,46.7,5750,,Female,
2013,SC,South Carolina,Physical Activity - Behavior,41,1085,,,
2013,SC,South Carolina,Physical Activity - Behavior,44.4,2861,,,
2013,SC,South Carolina,Physical Activity - Behavior,50.8,2524,,,
2013,SC,South Carolina,Physical Activity - Behavior,58.7,3147,,,
2013,SC,South Carolina,Physical Activity - Behavior,51,460,18 - 24,,
2013,SC,South Carolina,Physical Activity - Behavior,48,890,25 - 34,,
2013,SC,South Carolina,Physical Activity - Behavior,47.2,1072,35 - 44,,
2013,SC,South Carolina,Physical Activity - Behavior,50.7,1568,45 - 54,,
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2013,SC,South Carolina,Physical Activity - Behavior,37.4,79,,,American Indian/Alaska Native
2013,SC,South Carolina,Physical Activity - Behavior,59.1,147,,,2 or more races
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Other
2013,SC,South Carolina,Physical Activity - Behavior,44.7,2168,55 - 64,,
2013,SC,South Carolina,Physical Activity - Behavior,52.6,3479,65 or older,,
2013,SC,South Carolina,Physical Activity - Behavior,36.3,1186,,,
2013,SC,South Carolina,Physical Activity - Behavior,43.9,1684,,,
2013,SC,South Carolina,Physical Activity - Behavior,42.2,1051,,,
2013,SC,South Carolina,Physical Activity - Behavior,50,1183,,,
2013,SC,South Carolina,Physical Activity - Behavior,54.7,1247,,,
2013,SC,South Carolina,Physical Activity - Behavior,60.9,1983,,,
2013,SC,South Carolina,Physical Activity - Behavior,48.8,1303,,,
2013,SC,South Carolina,Physical Activity - Behavior,34.8,3224,,,
2013,SC,South Carolina,Physical Activity - Behavior,52.3,6475,,,Non-Hispanic White
2013,SC,South Carolina,Physical Activity - Behavior,27.8,1676,,,
2013,SC,South Carolina,Physical Activity - Behavior,42.5,2536,,,Non-Hispanic Black
2013,SC,South Carolina,Physical Activity - Behavior,40,141,,,Hispanic
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Asian
2013,SC,South Carolina,Physical Activity - Behavior,18.6,9545,,,
2013,SC,South Carolina,Physical Activity - Behavior,21.7,3854,,Male,
2013,SC,South Carolina,Physical Activity - Behavior,15.8,5691,,Female,
2013,SC,South Carolina,Physical Activity - Behavior,12.3,1073,,,
2013,SC,South Carolina,Physical Activity - Behavior,15.6,2826,,,
2013,SC,South Carolina,Physical Activity - Behavior,20,2498,,,
2013,SC,South Carolina,Physical Activity - Behavior,25.1,3128,,,
2013,SC,South Carolina,Physical Activity - Behavior,27.3,453,18 - 24,,
2013,SC,South Carolina,Physical Activity - Behavior,21.6,885,25 - 34,,
2013,SC,South Carolina,Physical Activity - Behavior,18.9,1062,35 - 44,,
2013,SC,South Carolina,Physical Activity - Behavior,16.9,1555,45 - 54,,
2013,SC,South Carolina,Physical Activity - Behavior,14.5,2158,55 - 64,,
2013,SC,South Carolina,Physical Activity - Behavior,15.7,3432,65 or older,,
2013,SC,South Carolina,Physical Activity - Behavior,13.4,1166,,,
2013,SC,South Carolina,Physical Activity - Behavior,14.4,1669,,,
2013,SC,South Carolina,Physical Activity - Behavior,14.4,1040,,,
2013,SC,South Carolina,Physical Activity - Behavior,20.3,1175,,,
2013,SC,South Carolina,Physical Activity - Behavior,22.8,1241,,,
2013,SC,South Carolina,Physical Activity - Behavior,25.3,1976,,,
2013,SC,South Carolina,Physical Activity - Behavior,16.2,1278,,,
2013,SC,South Carolina,Physical Activity - Behavior,18.6,6420,,,Non-Hispanic White
2013,SC,South Carolina,Physical Activity - Behavior,19.1,2510,,,Non-Hispanic Black
2013,SC,South Carolina,Physical Activity - Behavior,26.7,1047,,,
2013,SC,South Carolina,Physical Activity - Behavior,19.2,141,,,Hispanic
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Asian
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2013,SC,South Carolina,Physical Activity - Behavior,11.5,79,,,American Indian/Alaska Native
2013,SC,South Carolina,Physical Activity - Behavior,26,144,,,2 or more races
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Other
2013,SC,South Carolina,Physical Activity - Behavior,30.4,9577,,,
2013,SC,South Carolina,Physical Activity - Behavior,24.5,883,25 - 34,,
2013,SC,South Carolina,Physical Activity - Behavior,27,1069,35 - 44,,
2013,SC,South Carolina,Physical Activity - Behavior,29.8,1559,45 - 54,,
2013,SC,South Carolina,Physical Activity - Behavior,28.1,2153,55 - 64,,
2013,SC,South Carolina,Physical Activity - Behavior,38.8,3454,65 or older,,
2013,SC,South Carolina,Physical Activity - Behavior,24,1176,,,
2013,SC,South Carolina,Physical Activity - Behavior,29.7,1179,,,
2013,SC,South Carolina,Physical Activity - Behavior,31.1,1237,,,
2013,SC,South Carolina,Physical Activity - Behavior,36.9,1974,,,
2013,SC,South Carolina,Physical Activity - Behavior,32.6,1288,,,
2013,SC,South Carolina,Physical Activity - Behavior,32.7,6431,,,Non-Hispanic White
2013,SC,South Carolina,Physical Activity - Behavior,25.4,2526,,,Non-Hispanic Black
2013,SC,South Carolina,Physical Activity - Behavior,22.4,141,,,Hispanic
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Asian
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2013,SC,South Carolina,Physical Activity - Behavior,29.5,78,,,American Indian/Alaska Native
2013,SC,South Carolina,Physical Activity - Behavior,32.5,146,,,2 or more races
2013,SC,South Carolina,Physical Activity - Behavior,42.3,466,18 - 24,,
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Other
2013,SC,South Carolina,Physical Activity - Behavior,33.2,3870,,Male,
2013,SC,South Carolina,Physical Activity - Behavior,23.2,1585,45 - 54,,
2013,SC,South Carolina,Physical Activity - Behavior,27.8,5707,,Female,
2013,SC,South Carolina,Physical Activity - Behavior,26.9,1080,,,
2013,SC,South Carolina,Physical Activity - Behavior,28.1,2838,,,
2013,SC,South Carolina,Physical Activity - Behavior,30.6,2512,,,
2013,SC,South Carolina,Physical Activity - Behavior,35.5,3127,,,
2013,SC,South Carolina,Physical Activity - Behavior,32.7,459,18 - 24,,
2013,SC,South Carolina,Physical Activity - Behavior,27,9943,,,
2013,SC,South Carolina,Physical Activity - Behavior,21.8,5947,,Female,
2013,SC,South Carolina,Physical Activity - Behavior,17.7,1164,,,
2013,SC,South Carolina,Physical Activity - Behavior,23.3,2947,,,
2013,SC,South Carolina,Physical Activity - Behavior,32.6,3996,,Male,
2013,SC,South Carolina,Physical Activity - Behavior,29.6,2579,,,
2013,SC,South Carolina,Physical Activity - Behavior,32.6,903,25 - 34,,
2013,SC,South Carolina,Physical Activity - Behavior,28.3,1098,35 - 44,,
2013,SC,South Carolina,Physical Activity - Behavior,20.6,2275,55 - 64,,
2013,SC,South Carolina,Physical Activity - Behavior,20.9,3616,65 or older,,
2013,SC,South Carolina,Physical Activity - Behavior,21.5,1231,,,
2013,SC,South Carolina,Physical Activity - Behavior,21.8,1730,,,
2013,SC,South Carolina,Physical Activity - Behavior,24.2,1080,,,
2013,SC,South Carolina,Physical Activity - Behavior,27.3,1203,,,
2013,SC,South Carolina,Physical Activity - Behavior,31.8,1269,,,
2013,SC,South Carolina,Physical Activity - Behavior,34.8,2010,,,
2013,SC,South Carolina,Physical Activity - Behavior,24.1,1420,,,
2013,SC,South Carolina,Physical Activity - Behavior,26.3,6642,,,Non-Hispanic White
2013,SC,South Carolina,Physical Activity - Behavior,27.3,2632,,,Non-Hispanic Black
2013,SC,South Carolina,Physical Activity - Behavior,37.1,143,,,Hispanic
2013,SC,South Carolina,Physical Activity - Behavior,15.7,52,,,Asian
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2013,SC,South Carolina,Physical Activity - Behavior,31.8,80,,,American Indian/Alaska Native
2013,SC,South Carolina,Physical Activity - Behavior,33.4,147,,,2 or more races
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Other
2013,SC,South Carolina,Physical Activity - Behavior,27.5,1450,,,
2013,SC,South Carolina,Physical Activity - Behavior,31.2,53,,,Asian
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Other
2013,SC,South Carolina,Physical Activity - Behavior,24.2,4051,,Male,
2013,SC,South Carolina,Physical Activity - Behavior,16,3253,,,
2013,SC,South Carolina,Physical Activity - Behavior,25.9,1606,45 - 54,,
2013,SC,South Carolina,Physical Activity - Behavior,32.8,1748,,,
2013,SC,South Carolina,Physical Activity - Behavior,32.7,2291,55 - 64,,
2013,SC,South Carolina,Physical Activity - Behavior,17.2,478,18 - 24,,
2013,SC,South Carolina,Physical Activity - Behavior,29.2,6016,,Female,
2013,SC,South Carolina,Physical Activity - Behavior,32.4,1091,,,
2013,SC,South Carolina,Physical Activity - Behavior,25.2,6711,,,Non-Hispanic White
2013,SC,South Carolina,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2013,SC,South Carolina,Physical Activity - Behavior,37.4,1185,,,
2013,SC,South Carolina,Physical Activity - Behavior,32,2988,,,
2013,SC,South Carolina,Physical Activity - Behavior,23.2,912,25 - 34,,
2013,SC,South Carolina,Physical Activity - Behavior,32,3664,65 or older,,
2013,SC,South Carolina,Physical Activity - Behavior,26.3,1218,,,
2013,SC,South Carolina,Physical Activity - Behavior,20.4,1276,,,
2013,SC,South Carolina,Physical Activity - Behavior,30.8,2672,,,Non-Hispanic Black
2013,SC,South Carolina,Physical Activity - Behavior,36.7,80,,,American Indian/Alaska Native
2013,SC,South Carolina,Physical Activity - Behavior,26.9,10067,,,
2013,SC,South Carolina,Physical Activity - Behavior,15.2,2023,,,
2013,SC,South Carolina,Physical Activity - Behavior,39,1261,,,
2013,SC,South Carolina,Physical Activity - Behavior,26.3,1116,35 - 44,,
2013,SC,South Carolina,Physical Activity - Behavior,25,142,,,Hispanic
2013,SC,South Carolina,Physical Activity - Behavior,24.2,2611,,,
2013,SC,South Carolina,Physical Activity - Behavior,24.7,150,,,2 or more races
2014,SC,South Carolina,Obesity / Weight Status,32.1,10393,,,
2014,SC,South Carolina,Obesity / Weight Status,31.7,4482,,Male,
2014,SC,South Carolina,Obesity / Weight Status,32.4,5911,,Female,
2014,SC,South Carolina,Obesity / Weight Status,35.5,1196,,,
2014,SC,South Carolina,Obesity / Weight Status,33.7,3067,,,
2014,SC,South Carolina,Obesity / Weight Status,33.1,2777,,,
2014,SC,South Carolina,Obesity / Weight Status,26,3337,,,
2014,SC,South Carolina,Obesity / Weight Status,20.1,531,18 - 24,,
2014,SC,South Carolina,Obesity / Weight Status,30.2,958,25 - 34,,
2014,SC,South Carolina,Obesity / Weight Status,36.6,1121,35 - 44,,
2014,SC,South Carolina,Obesity / Weight Status,38,1671,45 - 54,,
2014,SC,South Carolina,Obesity / Weight Status,38.8,2315,55 - 64,,
2014,SC,South Carolina,Obesity / Weight Status,27.1,3797,65 or older,,
2014,SC,South Carolina,Obesity / Weight Status,37.6,1276,,,
2014,SC,South Carolina,Obesity / Weight Status,35.6,1764,,,
2014,SC,South Carolina,Obesity / Weight Status,33.1,1101,,,
2014,SC,South Carolina,Obesity / Weight Status,32.3,1352,,,
2014,SC,South Carolina,Obesity / Weight Status,30.4,1284,,,
2014,SC,South Carolina,Obesity / Weight Status,29.3,2154,,,
2014,SC,South Carolina,Obesity / Weight Status,26.7,1462,,,
2014,SC,South Carolina,Obesity / Weight Status,28.8,7027,,,Non-Hispanic White
2014,SC,South Carolina,Obesity / Weight Status,42.7,2575,,,Non-Hispanic Black
2014,SC,South Carolina,Obesity / Weight Status,32.5,217,,,Hispanic
2014,SC,South Carolina,Obesity / Weight Status,12.2,60,,,Asian
2014,SC,South Carolina,Obesity / Weight Status,,,,,Hawaiian/Pacific Islander
2014,SC,South Carolina,Obesity / Weight Status,27.8,84,,,American Indian/Alaska Native
2014,SC,South Carolina,Obesity / Weight Status,17.3,172,,,2 or more races
2014,SC,South Carolina,Obesity / Weight Status,,,,,Other
2014,SC,South Carolina,Obesity / Weight Status,35,10393,,,
2014,SC,South Carolina,Obesity / Weight Status,40,4482,,Male,
2014,SC,South Carolina,Obesity / Weight Status,30,5911,,Female,
2014,SC,South Carolina,Obesity / Weight Status,32.1,1196,,,
2014,SC,South Carolina,Obesity / Weight Status,35.7,3067,,,
2014,SC,South Carolina,Obesity / Weight Status,34.5,2777,,,
2014,SC,South Carolina,Obesity / Weight Status,36.7,3337,,,
2014,SC,South Carolina,Obesity / Weight Status,27.9,531,18 - 24,,
2014,SC,South Carolina,Obesity / Weight Status,31.3,958,25 - 34,,
2014,SC,South Carolina,Obesity / Weight Status,36.1,1121,35 - 44,,
2014,SC,South Carolina,Obesity / Weight Status,35.5,1671,45 - 54,,
2014,SC,South Carolina,Obesity / Weight Status,35.6,2315,55 - 64,,
2014,SC,South Carolina,Obesity / Weight Status,40.5,3797,65 or older,,
2014,SC,South Carolina,Obesity / Weight Status,31.9,1276,,,
2014,SC,South Carolina,Obesity / Weight Status,30.3,1764,,,
2014,SC,South Carolina,Obesity / Weight Status,37.2,1101,,,
2014,SC,South Carolina,Obesity / Weight Status,37.2,1352,,,
2014,SC,South Carolina,Obesity / Weight Status,36,1284,,,
2014,SC,South Carolina,Obesity / Weight Status,36.8,2154,,,
2014,SC,South Carolina,Obesity / Weight Status,36.3,1462,,,
2014,SC,South Carolina,Obesity / Weight Status,35.6,7027,,,Non-Hispanic White
2014,SC,South Carolina,Obesity / Weight Status,32.1,2575,,,Non-Hispanic Black
2014,SC,South Carolina,Obesity / Weight Status,42.6,217,,,Hispanic
2014,SC,South Carolina,Obesity / Weight Status,33.1,60,,,Asian
2014,SC,South Carolina,Obesity / Weight Status,,,,,Hawaiian/Pacific Islander
2014,SC,South Carolina,Obesity / Weight Status,36,84,,,American Indian/Alaska Native
2014,SC,South Carolina,Obesity / Weight Status,34.5,172,,,2 or more races
2014,SC,South Carolina,Obesity / Weight Status,,,,,Other
2014,SC,South Carolina,Physical Activity - Behavior,25.3,11009,,,
2014,SC,South Carolina,Physical Activity - Behavior,22.6,4597,,Male,
2014,SC,South Carolina,Physical Activity - Behavior,45.4,1284,,,
2014,SC,South Carolina,Physical Activity - Behavior,29.9,3222,,,
2014,SD,South Dakota,Obesity / Weight Status,29.6,763,25 - 34,,
2014,SC,South Carolina,Physical Activity - Behavior,21.1,2925,,,
2014,SC,South Carolina,Physical Activity - Behavior,10.9,3506,,,
2014,SC,South Carolina,Physical Activity - Behavior,18.2,566,18 - 24,,
2014,SC,South Carolina,Physical Activity - Behavior,19.1,1019,25 - 34,,
2014,SC,South Carolina,Physical Activity - Behavior,22.5,1190,35 - 44,,
2014,SC,South Carolina,Physical Activity - Behavior,29,1783,45 - 54,,
2014,SC,South Carolina,Physical Activity - Behavior,30.3,2466,55 - 64,,
2014,SC,South Carolina,Physical Activity - Behavior,29.8,3985,65 or older,,
2014,SC,South Carolina,Physical Activity - Behavior,38.3,1339,,,
2014,SC,South Carolina,Physical Activity - Behavior,34.1,1853,,,
2014,SC,South Carolina,Physical Activity - Behavior,27.3,1138,,,
2014,SC,South Carolina,Physical Activity - Behavior,20.6,1388,,,
2014,SC,South Carolina,Physical Activity - Behavior,19.6,1327,,,
2014,SC,South Carolina,Physical Activity - Behavior,11.8,2224,,,
2014,SC,South Carolina,Physical Activity - Behavior,29.4,1740,,,
2014,SC,South Carolina,Physical Activity - Behavior,23,7370,,,Non-Hispanic White
2014,SC,South Carolina,Physical Activity - Behavior,29.4,2745,,,Non-Hispanic Black
2014,SC,South Carolina,Physical Activity - Behavior,33.9,248,,,Hispanic
2014,SC,South Carolina,Physical Activity - Behavior,22.1,67,,,Asian
2014,SC,South Carolina,Physical Activity - Behavior,,,,,Hawaiian/Pacific Islander
2014,SC,South Carolina,Physical Activity - Behavior,27,92,,,American Indian/Alaska Native
2014,SC,South Carolina,Physical Activity - Behavior,25.1,179,,,2 or more races
2014,SC,South Carolina,Physical Activity - Behavior,,,,,Other
2011,SD,South Dakota,Obesity / Weight Status,29.9,3281,,Male,
2011,SD,South Dakota,Obesity / Weight Status,26.3,4539,,Female,
2011,SD,South Dakota,Obesity / Weight Status,30.7,647,,,
2011,SD,South Dakota,Obesity / Weight Status,29.7,2406,,,
2011,SD,South Dakota,Obesity / Weight Status,27.2,2294,,,
2011,SD,South Dakota,Obesity / Weight Status,26.1,2463,,,
2011,SD,South Dakota,Obesity / Weight Status,14.5,344,18 - 24,,
2011,SD,South Dakota,Obesity / Weight Status,25.3,781,25 - 34,,
2011,SD,South Dakota,Obesity / Weight Status,36,949,35 - 44,,
2011,SD,South Dakota,Obesity / Weight Status,33.3,1388,45 - 54,,
2011,SD,South Dakota,Obesity / Weight Status,34.9,1717,55 - 64,,
2011,SD,South Dakota,Obesity / Weight Status,23.8,2641,65 or older,,
2011,SD,South Dakota,Obesity / Weight Status,31.8,754,,,
2011,SD,South Dakota,Obesity / Weight Status,33.8,1165,,,
2011,SD,South Dakota,Obesity / Weight Status,28.3,853,,,
2011,SD,South Dakota,Obesity / Weight Status,27.5,1163,,,
2011,SD,South Dakota,Obesity / Weight Status,28.4,1222,,,
2011,SD,South Dakota,Obesity / Weight Status,25.6,1570,,,
2011,SD,South Dakota,Obesity / Weight Status,22.6,1093,,,
2011,SD,South Dakota,Obesity / Weight Status,26.7,6717,,,Non-Hispanic White
2011,SD,South Dakota,Obesity / Weight Status,,,,,Non-Hispanic Black
2011,SD,South Dakota,Obesity / Weight Status,39.9,102,,,Hispanic
2011,SD,South Dakota,Obesity / Weight Status,,,,,Asian
2011,SD,South Dakota,Obesity / Weight Status,,,,,Hawaiian/Pacific Islander
2011,SD,South Dakota,Obesity / Weight Status,44.7,817,,,American Indian/Alaska Native
2011,SD,South Dakota,Obesity / Weight Status,25.3,87,,,2 or more races
2011,SD,South Dakota,Obesity / Weight Status,,,,,Other
2011,SD,South Dakota,Obesity / Weight Status,28.1,7820,,,
2011,SD,South Dakota,Obesity / Weight Status,43.4,3281,,Male,
2011,SD,South Dakota,Obesity / Weight Status,28.9,4539,,Female,
2011,SD,South Dakota,Obesity / Weight Status,32.3,647,,,
2011,SD,South Dakota,Obesity / Weight Status,36.8,2406,,,
2011,SD,South Dakota,Obesity / Weight Status,35.2,2294,,,
2011,SD,South Dakota,Obesity / Weight Status,39.3,2463,,,
2011,SD,South Dakota,Obesity / Weight Status,21.9,344,18 - 24,,
2011,SD,South Dakota,Obesity / Weight Status,38.2,781,25 - 34,,
2011,SD,South Dakota,Obesity / Weight Status,34.2,947,35 - 44,,
2011,SD,South Dakota,Obesity / Weight Status,38,1387,45 - 54,,
2011,SD,South Dakota,Obesity / Weight Status,37.1,1696,55 - 64,,
2011,SD,South Dakota,Obesity / Weight Status,44,2640,65 or older,,
2011,SD,South Dakota,Obesity / Weight Status,28.4,754,,,
2011,SD,South Dakota,Obesity / Weight Status,34.1,1165,,,
2011,SD,South Dakota,Obesity / Weight Status,35.6,853,,,
2011,SD,South Dakota,Obesity / Weight Status,38,1163,,,
